"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1892399628202463660","Thu Feb 20 02:23:25 +0000 2025","2","Kepala BNN Kota Kediri Beserta Seluruh Staf mengucapkan Selamat Atas dilantiknya Walikota dan Wakil Walikota Kediri Periode 2025-2030. Selamat Bertugas menjalankan amanah memimpin Kota Kediri semakin Maju dan Sejahtera. #bnnkotakediri #bersinar #jatimsangar #kotakediri https://t.co/25nhKU5Un4","1892399628202463660","https://pbs.twimg.com/media/GkMnazNbUAEwImb.jpg","","in","https://maps.app.goo.gl/Z97WNk","0","0","0","https://x.com/bnn_kotakediri/status/1892399628202463660","1438504955615141904","bnn_kotakediri"
"1878728684863136186","Mon Jan 13 23:40:22 +0000 2025","2","@MurtadhaOne1 Lebay itu mitos disatu desa dikediri aja kediri keseluruhannya gk ada masalah. Lah kalo jd masalah kenapa gk tiap hari ada camat/lurah/walikota &amp; pejabat lain lengser di kediri? ","1878950244551151975","","MurtadhaOne1","in","Indonesia","0","0","0","https://x.com/Goodwindology/status/1878950244551151975","593490220","Goodwindology"
"1877977028508708944","Sat Jan 11 07:13:09 +0000 2025","0","Komisi Pemilihan Umum (KPU) Kota Kediri secara resmi menetapkan pasangan Vinanda Prameswati S.H MKn dan KH Qowimuddin Thoha sebagai Walikota dan Wakil Walikota Kediri Terpilih periode 2024-2029 pada Kamis 9 Januari 2025. https://t.co/zJreyQDkZI","1877977028508708944","","","in","Indonesia","0","0","0","https://x.com/JavanicaPost/status/1877977028508708944","1846016698920685568","JavanicaPost"
"1893118639567708203","Sat Feb 22 02:00:30 +0000 2025","2","Wali Kota Kediri Vinanda Prameswati tampil memukau di retret Magelang. Begini sosok dan komitmen wali kota berusia 26 tahun tersebut. Via @detikjatim_ https://t.co/TUc7pGxTNp","1893118639567708203","","","in","","1","3","2","https://x.com/detikcom/status/1893118639567708203","69183155","detikcom"
"1887115898781352180","Wed Feb 05 12:27:45 +0000 2025","0","#sahabatbawaslu pada tanggal 05 Februari 2025 Bawaslu Kota Kediri gelar rapat Evaluasi Penyelenggaraan Pemilihan Walikota dan Wakil Walikota tahun 2024. Kegiatan ini dilaksanakan di Hotel Grand Surya Kota Kediri dengan dihadiri jajaran stakeholder. https://t.co/4MnMwg6ByF","1887115898781352180","https://pbs.twimg.com/media/GjBh5v1bUAE_7dz.jpg","","in","Jl. Himalaya No. 4A Sukorame","0","0","0","https://x.com/bawaslukotaKDR/status/1887115898781352180","915478535384350720","bawaslukotaKDR"
"1894215214498766992","Tue Feb 25 02:37:54 +0000 2025","0","Ngantor Perdana Wakil Wali Kota Kediri Gus Qowim Langsung Sidak OPD https://t.co/4dJjXzBuaG","1894215214498766992","","","in","Kota Kediri, Indonesia","0","0","0","https://x.com/jpradarkediri/status/1894215214498766992","1556509136749461507","jpradarkediri"
"1892884434933993757","Fri Feb 21 10:29:52 +0000 2025","0","Keluarga Besar Lembaga Pemasyarakatan Perempuan Kelas IIA Pekanbaru Mengucapkan Selamat Atas Pelantikan Walikota &amp; Wakil WalikotanPekanbaru periode 2025-2030 H.AGUNG NUGROHO S.E. M.M dan H.MARKARIUS ANWAR S.T. M.Arch https://t.co/UfMfXKEHQU","1892884434933993757","https://pbs.twimg.com/media/GkTgXKfWkAAwak8.jpg","","in","","0","0","0","https://x.com/LppPku/status/1892884434933993757","1226678287264411648","LppPku"
"1893864999849709996","Mon Feb 24 03:26:16 +0000 2025","0","Pemkot Kediri Kejar Penyelesaian Studi Kelayakan dan DED TPA Klotok https://t.co/g7hGSBd0Dm","1893864999849709996","","","in","Kota Kediri, Indonesia","0","0","0","https://x.com/jpradarkediri/status/1893864999849709996","1556509136749461507","jpradarkediri"
"1877593265329025260","Fri Jan 10 05:48:13 +0000 2025","0","Kepala Kepolisian Resor Kediri Kota Beserta Staf dan Jajaran Mengucapkan Selamat Hari Ulang Tahun 10 Januari 2025 Dr. Ir. Zanariah https://t.co/qtwJcVrziX. Pj. Walikota Kediri Semoga Panjang Umur Sehat Selalu Serta Senantiasa Dalam Lindungan Allah SWT https://t.co/7zPfxXoW0G","1877593265329025260","https://pbs.twimg.com/media/Gg6NH72aMAE4aaB.jpg","","in","","0","0","0","https://x.com/sektormojoroto/status/1877593265329025260","1641787834439962627","sektormojoroto"
"1881166738047521007","Mon Jan 20 02:27:55 +0000 2025","0","Zanariah Serahkan Hadiah Kompetisi Basket Walikota Kediri Cup 2024 https://t.co/MLJzkndPTZ","1881166738047521007","","","in","kediri","0","0","0","https://x.com/nanang1984/status/1881166738047521007","265650356","nanang1984"
"1894222690002837776","Tue Feb 25 03:07:36 +0000 2025","0","Gara-Gara Ini Kasus Dugaan Korupsi KONI Kota Kediri Tersendat https://t.co/LMoYWbr7yB","1894222690002837776","","","in","Kota Kediri, Indonesia","0","0","0","https://x.com/jpradarkediri/status/1894222690002837776","1556509136749461507","jpradarkediri"
